split,teamname,side,date,league,result,gamelength,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
,Hertha BSC eSport,Red,2022-11-12,PRMP,1,30.53,0,1,0,19,4,2,14,3.0
,EGN Esports,Blue,2022-11-13,LPLOL,1,29.52,1,1,1,35,3,1,10,2.0
,White Dragons,Red,2022-11-13,LPLOL,0,29.52,0,0,0,35,3,1,10,2.0
,White Dragons,Blue,2022-11-13,LPLOL,0,27.87,0,0,0,28,4,1,11,1.0
,EGN Esports,Red,2022-11-13,LPLOL,1,27.87,1,1,1,28,4,1,11,1.0
,White Dragons,Blue,2022-11-13,LPLOL,1,34.53,0,1,1,34,5,2,13,3.0
,EGN Esports,Red,2022-11-13,LPLOL,0,34.53,1,0,0,34,5,2,13,3.0
,Dusty,Blue,2022-11-13,NLC AURORA OPEN,1,30.37,1,0,0,33,3,1,12,2.0
,Astralis Talent,Red,2022-11-13,NLC AURORA OPEN,0,30.37,0,1,1,33,3,1,12,2.0
,EGN Esports,Blue,2022-11-13,LPLOL,1,32.67,1,0,1,43,5,1,10,1.0
,White Dragons,Red,2022-11-13,LPLOL,0,32.67,0,1,0,43,5,1,10,1.0
,Astralis Talent,Blue,2022-11-13,NLC AURORA OPEN,0,36.27,0,0,1,39,4,2,12,1.0
,Dusty,Red,2022-11-13,NLC AURORA OPEN,1,36.27,1,1,0,39,4,2,12,1.0
,Astralis Talent,Blue,2022-11-13,NLC AURORA OPEN,0,36.72,1,1,1,41,5,2,13,1.0
,Dusty,Red,2022-11-13,NLC AURORA OPEN,1,36.72,0,0,0,41,5,2,13,1.0
,KOI,Blue,2022-11-14,IC,0,28.1,1,0,1,18,4,1,11,1.0
,UCAM Esports,Red,2022-11-14,IC,1,28.1,0,1,0,18,4,1,11,1.0
,UCAM Esports,Blue,2022-11-14,IC,1,46.3,1,0,0,38,6,3,16,3.0
,KOI,Red,2022-11-14,IC,0,46.3,0,1,1,38,6,3,16,3.0
,KOI,Blue,2022-11-14,IC,0,36.57,0,0,0,28,5,2,12,2.0
,UCAM Esports,Red,2022-11-14,IC,1,36.57,1,1,1,28,5,2,12,2.0
Split 1,Stormbringers,Blue,2022-11-15,NEXO,0,27.88,1,0,0,28,4,1,11,1.0
Split 1,ECORP,Red,2022-11-15,NEXO,1,27.88,0,1,1,28,4,1,11,1.0
,Team Heretics,Blue,2022-11-15,IC,1,22.62,0,1,0,23,3,1,13,2.0
,Barça eSports,Red,2022-11-15,IC,0,22.62,1,0,1,23,3,1,13,2.0
Split 1,Phlox Gaming,Blue,2022-11-15,NEXO,0,32.0,1,0,0,30,5,1,10,1.0
Split 1,Kawaii Kiwis,Red,2022-11-15,NEXO,1,32.0,0,1,1,30,5,1,10,1.0
,Barça eSports,Blue,2022-11-15,IC,1,33.15,1,0,0,42,4,2,14,1.0
,Team Heretics,Red,2022-11-15,IC,0,33.15,0,1,1,42,4,2,14,1.0
Split 1,Bis Esports,Blue,2022-11-15,NEXO,1,32.72,0,0,1,24,4,2,13,1.0
Split 1,Córdoba Patrimonio eSports,Red,2022-11-15,NEXO,0,32.72,1,1,0,24,4,2,13,1.0
,Team Heretics,Blue,2022-11-15,IC,0,46.45,0,0,1,23,6,2,17,2.0
,Barça eSports,Red,2022-11-15,IC,1,46.45,1,1,0,23,6,2,17,2.0
Split 1,Oxygen Valiants,Blue,2022-11-15,NEXO,0,37.43,0,1,1,24,6,2,15,2.0
Split 1,seQura ZEST,Red,2022-11-15,NEXO,1,37.43,1,0,0,24,6,2,15,2.0
,Team Heretics,Blue,2022-11-15,IC,1,36.8,1,1,1,37,4,1,12,1.0
,Barça eSports,Red,2022-11-15,IC,0,36.8,0,0,0,37,4,1,12,1.0
Split 1,QLASH Spain,Blue,2022-11-15,NEXO,0,34.75,0,0,0,16,5,2,14,3.0
Split 1,TDC Esports,Red,2022-11-15,NEXO,1,34.75,1,1,1,16,5,2,14,3.0
,Team Heretics,Blue,2022-11-15,IC,1,28.6,0,0,1,32,4,2,12,1.0
,Barça eSports,Red,2022-11-15,IC,0,28.6,1,1,0,32,4,2,12,1.0
Fall,University of St. Thomas,Blue,2022-11-16,UPL,1,30.18,1,1,0,43,4,1,12,3.0
Fall,Team Fish Taco,Red,2022-11-16,UPL,0,30.18,0,0,1,43,4,1,12,3.0
Fall,Team Fish Taco,Blue,2022-11-16,UPL,1,27.25,0,1,1,42,2,1,12,1.0
Fall,University of St. Thomas,Red,2022-11-16,UPL,0,27.25,1,0,0,42,2,1,12,1.0
Fall,University of St. Thomas,Blue,2022-11-16,UPL,1,26.47,0,0,1,45,3,1,12,2.0
Fall,Team Fish Taco,Red,2022-11-16,UPL,0,26.47,1,1,0,45,3,1,12,2.0
Fall,Team Fish Taco,Blue,2022-11-16,UPL,1,22.27,0,0,1,29,2,1,9,1.0
Fall,University of St. Thomas,Red,2022-11-16,UPL,0,22.27,1,1,0,29,2,1,9,1.0
Fall,University of St. Thomas,Blue,2022-11-16,UPL,0,29.92,1,0,1,41,3,2,14,1.0
Fall,Team Fish Taco,Red,2022-11-16,UPL,1,29.92,0,1,0,41,3,2,14,1.0
Split 1,Bis Esports,Blue,2022-11-16,NEXO,0,38.75,0,1,1,31,5,2,15,2.0
Split 1,QLASH Spain,Red,2022-11-16,NEXO,1,38.75,1,0,0,31,5,2,15,2.0
Split 1,Kawaii Kiwis,Blue,2022-11-16,NEXO,1,45.68,0,0,1,40,6,2,14,3.0
Split 1,ECORP,Red,2022-11-16,NEXO,0,45.68,1,1,0,40,6,2,14,3.0
Split 1,Phlox Gaming,Blue,2022-11-16,NEXO,0,31.63,0,1,0,40,5,2,11,1.0
Split 1,Córdoba Patrimonio eSports,Red,2022-11-16,NEXO,1,31.63,1,0,1,40,5,2,11,1.0
Split 1,Oxygen Valiants,Blue,2022-11-16,NEXO,1,24.58,1,1,1,29,3,1,11,2.0
Split 1,Stormbringers,Red,2022-11-16,NEXO,0,24.58,0,0,0,29,3,1,11,2.0
Split 1,seQura ZEST,Blue,2022-11-16,NEXO,1,28.98,1,0,1,20,4,1,11,3.0
Split 1,TDC Esports,Red,2022-11-16,NEXO,0,28.98,0,1,0,20,4,1,11,3.0
Split 1,Stormbringers,Blue,2022-11-17,NEXO,1,32.23,0,1,0,29,5,1,11,1.0
Split 1,Phlox Gaming,Red,2022-11-17,NEXO,0,32.23,1,0,1,29,5,1,11,1.0
Champ 2,Dplus KIA Youth,Blue,2022-11-19,LAS,1,37.55,0,0,0,56,6,2,13,2.0
Champ 2,KT Rolster Academy,Red,2022-11-19,LAS,0,37.55,1,1,1,56,6,2,13,2.0
Champ 2,KT Rolster Academy,Blue,2022-11-19,LAS,1,31.05,0,0,0,43,3,2,15,4.0
Champ 2,Dplus KIA Youth,Red,2022-11-19,LAS,0,31.05,1,1,1,43,3,2,15,4.0
Champ 2,Dplus KIA Youth,Blue,2022-11-19,LAS,0,32.62,1,0,0,35,4,2,13,1.0
Champ 2,KT Rolster Academy,Red,2022-11-19,LAS,1,32.62,0,1,1,35,4,2,13,1.0
Champ 2,Dplus KIA Youth,Blue,2022-11-19,LAS,1,22.95,1,1,1,22,3,1,9,2.0
Champ 2,KT Rolster Academy,Red,2022-11-19,LAS,0,22.95,0,0,0,22,3,1,9,2.0
Champ 2,KT Rolster Academy,Blue,2022-11-19,LAS,0,33.22,0,0,1,35,4,2,12,2.0
Champ 2,Dplus KIA Youth,Red,2022-11-19,LAS,1,33.22,1,1,0,35,4,2,12,2.0
Champ 2,DRX Academy,Blue,2022-11-19,LAS,1,26.72,1,0,1,23,3,1,11,1.0
Champ 2,Nongshim RedForce Academy,Red,2022-11-19,LAS,0,26.72,0,1,0,23,3,1,11,1.0
Champ 2,Nongshim RedForce Academy,Blue,2022-11-19,LAS,0,34.0,0,0,0,50,4,2,13,1.0
Champ 2,DRX Academy,Red,2022-11-19,LAS,1,34.0,1,1,1,50,4,2,13,1.0
Champ 2,Nongshim RedForce Academy,Blue,2022-11-19,LAS,1,25.98,1,1,1,23,3,1,9,1.0
Champ 2,DRX Academy,Red,2022-11-19,LAS,0,25.98,0,0,0,23,3,1,9,1.0
Champ 2,DRX Academy,Blue,2022-11-19,LAS,1,33.93,0,0,1,26,5,1,10,1.0
Champ 2,Nongshim RedForce Academy,Red,2022-11-19,LAS,0,33.93,1,1,0,26,5,1,10,1.0
,For The Win Esports,Blue,2022-11-19,LPLOL,0,34.28,0,0,1,40,5,2,16,2.0
,EGN Esports,Red,2022-11-19,LPLOL,1,34.28,1,1,0,40,5,2,16,2.0
,Team Heretics,Blue,2022-11-19,IC,1,35.88,0,0,0,45,5,2,13,3.0
,UCAM Esports,Red,2022-11-19,IC,0,35.88,1,1,1,45,5,2,13,3.0
,For The Win Esports,Blue,2022-11-19,LPLOL,0,30.33,1,0,1,33,5,2,13,1.0
,EGN Esports,Red,2022-11-19,LPLOL,1,30.33,0,1,0,33,5,2,13,1.0
,EGN Esports,Blue,2022-11-19,LPLOL,0,23.35,1,0,0,24,3,1,8,1.0
,For The Win Esports,Red,2022-11-19,LPLOL,1,23.35,0,1,1,24,3,1,8,1.0
,Team Heretics,Blue,2022-11-19,IC,0,29.85,0,0,1,23,3,1,11,1.0
,UCAM Esports,Red,2022-11-19,IC,1,29.85,1,1,0,23,3,1,11,1.0
,For The Win Esports,Blue,2022-11-19,LPLOL,1,29.1,1,1,1,25,4,1,12,2.0
,EGN Esports,Red,2022-11-19,LPLOL,0,29.1,0,0,0,25,4,1,12,2.0
,Team Heretics,Blue,2022-11-19,IC,0,30.42,0,0,1,40,4,1,10,1.0
,UCAM Esports,Red,2022-11-19,IC,1,30.42,1,1,0,40,4,1,10,1.0
,For The Win Esports,Blue,2022-11-19,LPLOL,0,31.33,0,0,0,29,4,2,10,1.0
,EGN Esports,Red,2022-11-19,LPLOL,1,31.33,1,1,1,29,4,2,10,1.0
,UCAM Esports,Blue,2022-11-19,IC,1,29.15,1,0,1,33,3,1,10,1.0
,Team Heretics,Red,2022-11-19,IC,0,29.15,0,1,0,33,3,1,10,1.0
Champ 2,Dplus KIA Youth,Blue,2022-11-20,LAS,1,44.03,0,0,0,44,6,3,16,3.0
Champ 2,DRX Academy,Red,2022-11-20,LAS,0,44.03,1,1,1,44,6,3,16,3.0
Champ 2,DRX Academy,Blue,2022-11-20,LAS,1,30.73,0,1,1,34,4,1,14,2.0
Champ 2,Dplus KIA Youth,Red,2022-11-20,LAS,0,30.73,1,0,0,34,4,1,14,2.0
Champ 2,Dplus KIA Youth,Blue,2022-11-20,LAS,0,37.2,0,0,1,60,4,0,13,2.0
Champ 2,DRX Academy,Red,2022-11-20,LAS,1,37.2,1,1,0,60,4,0,13,2.0
Champ 2,Dplus KIA Youth,Blue,2022-11-20,LAS,1,34.2,0,0,1,38,5,2,11,1.0
Champ 2,DRX Academy,Red,2022-11-20,LAS,0,34.2,1,1,0,38,5,2,11,1.0
Champ 2,DRX Academy,Blue,2022-11-20,LAS,1,31.6,1,1,0,26,4,1,7,1.0
Champ 2,Dplus KIA Youth,Red,2022-11-20,LAS,0,31.6,0,0,1,26,4,1,7,1.0
Split 1,seQura ZEST,Blue,2022-11-22,NEXO,1,33.6,1,1,0,16,5,2,14,3.0
Split 1,QLASH Spain,Red,2022-11-22,NEXO,0,33.6,0,0,1,16,5,2,14,3.0
Split 1,Stormbringers,Blue,2022-11-22,NEXO,0,40.43,0,1,0,21,5,2,11,1.0
Split 1,Kawaii Kiwis,Red,2022-11-22,NEXO,1,40.43,1,0,1,21,5,2,11,1.0
Split 1,seQura ZEST,Blue,2022-11-22,NEXO,0,35.08,0,0,1,36,5,1,12,2.0
Split 1,QLASH Spain,Red,2022-11-22,NEXO,1,35.08,1,1,0,36,5,1,12,2.0
Split 1,Kawaii Kiwis,Blue,2022-11-22,NEXO,1,33.98,1,0,1,38,5,2,12,1.0
Split 1,Stormbringers,Red,2022-11-22,NEXO,0,33.98,0,1,0,38,5,2,12,1.0
Split 1,seQura ZEST,Blue,2022-11-22,NEXO,1,34.97,0,0,1,36,5,2,11,2.0
Split 1,QLASH Spain,Red,2022-11-22,NEXO,0,34.97,1,1,0,36,5,2,11,2.0
Split 1,ECORP,Blue,2022-11-28,NEXO,1,36.83,1,1,1,24,6,1,13,1.0
Split 1,seQura ZEST,Red,2022-11-28,NEXO,0,36.83,0,0,0,24,6,1,13,1.0
Split 1,ECORP,Blue,2022-11-28,NEXO,1,37.07,1,0,1,42,5,2,20,6.0
Split 1,seQura ZEST,Red,2022-11-28,NEXO,0,37.07,0,1,0,42,5,2,20,6.0
Split 1,ECORP,Blue,2022-11-28,NEXO,1,33.87,0,0,1,45,4,1,13,2.0
Split 1,seQura ZEST,Red,2022-11-28,NEXO,0,33.87,1,1,0,45,4,1,13,2.0
Split 1,Kawaii Kiwis,Blue,2022-11-29,NEXO,0,31.53,0,0,0,21,5,2,13,1.0
Split 1,Oxygen Valiants,Red,2022-11-29,NEXO,1,31.53,1,1,1,21,5,2,13,1.0
Split 1,Oxygen Valiants,Blue,2022-11-29,NEXO,1,28.1,0,1,1,16,4,1,11,2.0
Split 1,Kawaii Kiwis,Red,2022-11-29,NEXO,0,28.1,1,0,0,16,4,1,11,2.0
Split 1,Oxygen Valiants,Blue,2022-11-29,NEXO,0,27.0,0,1,1,38,4,1,15,2.0
Split 1,Kawaii Kiwis,Red,2022-11-29,NEXO,1,27.0,1,0,0,38,4,1,15,2.0
Split 1,Kawaii Kiwis,Blue,2022-11-29,NEXO,1,22.33,1,1,0,25,3,1,10,1.0
Split 1,Oxygen Valiants,Red,2022-11-29,NEXO,0,22.33,0,0,1,25,3,1,10,1.0
Split 1,Kawaii Kiwis,Blue,2022-11-29,NEXO,0,32.73,0,0,0,23,5,1,11,1.0
Split 1,Oxygen Valiants,Red,2022-11-29,NEXO,1,32.73,1,1,1,23,5,1,11,1.0
Split 1,Bis Esports,Blue,2022-11-30,NEXO,1,35.9,0,0,1,47,5,1,14,2.0
Split 1,Córdoba Patrimonio eSports,Red,2022-11-30,NEXO,0,35.9,1,1,0,47,5,1,14,2.0
Split 1,Bis Esports,Blue,2022-11-30,NEXO,0,32.0,0,0,1,31,4,1,13,2.0
Split 1,Córdoba Patrimonio eSports,Red,2022-11-30,NEXO,1,32.0,1,1,0,31,4,1,13,2.0
Split 1,Bis Esports,Blue,2022-11-30,NEXO,1,25.02,1,1,1,25,3,1,10,2.0
Split 1,Córdoba Patrimonio eSports,Red,2022-11-30,NEXO,0,25.02,0,0,0,25,3,1,10,2.0
